"","fecha_dia","empresa","producto","menciones_positivas","menciones_negativas","menciones_neutras"
"2700",2025-03-06,"Binance","Wallet",412,165,407
"2701",2025-03-06,"Coinbase","Earn",420,186,375
"2702",2025-03-06,"Coinbase","NFT Marketplace",398,203,386
"2703",2025-03-06,"Coinbase","Pro",413,204,394
"2704",2025-03-06,"Coinbase","Spot Trading",391,197,358
"2705",2025-03-06,"Coinbase","Staking",399,167,380
"2706",2025-03-06,"Coinbase","Wallet",387,198,356
"2707",2025-03-06,"Meta","Facebook",390,175,414
"2708",2025-03-06,"Meta","Horizon Worlds",367,168,343
"2709",2025-03-06,"Meta","Instagram",338,220,391
"2710",2025-03-06,"Meta","Oculus Rift",417,203,402
"2711",2025-03-06,"Meta","Portal",404,184,371
"2712",2025-03-06,"Meta","WhatsApp",370,207,392
"2713",2025-03-06,"Nike","Air Max",389,199,351
"2714",2025-03-06,"Nike","Dri-FIT Apparel",386,191,395
"2715",2025-03-06,"Nike","Football Boots",390,192,401
"2716",2025-03-06,"Nike","Jordan",391,177,377
"2717",2025-03-06,"Nike","Nike+ App",372,200,392
"2718",2025-03-06,"Nike","Running Shoes",369,196,416
"2719",2025-03-06,"Nvidia","AI Chips",398,215,337
"2720",2025-03-06,"Nvidia","Cloud Gaming",413,203,379
"2721",2025-03-06,"Nvidia","DLSS Tech",393,201,368
"2722",2025-03-06,"Nvidia","GPU Drivers",372,189,370
"2723",2025-03-06,"Nvidia","RTX GPUs",361,202,374
"2724",2025-03-06,"Nvidia","RTX Laptops",375,189,384
"2725",2025-03-06,"Tesla","Model 3",363,220,382
"2726",2025-03-06,"Tesla","Model S",367,212,393
"2727",2025-03-06,"Tesla","Model X",356,205,392
"2728",2025-03-06,"Tesla","Model Y",396,210,388
"2729",2025-03-06,"Tesla","Powerwall",366,190,371
"2730",2025-03-06,"Tesla","Solar Roof",401,210,401
"2731",2025-03-07,"Apple","AirPods",382,166,397
"2732",2025-03-07,"Apple","App Store",356,202,404
"2733",2025-03-07,"Apple","Apple Watch",376,182,413
"2734",2025-03-07,"Apple","MacBook",408,202,368
"2735",2025-03-07,"Apple","iPad",395,212,393
"2736",2025-03-07,"Apple","iPhone",356,191,365
"2737",2025-03-07,"Binance","Futures",396,200,372
"2738",2025-03-07,"Binance","Margin Trading",390,191,391
"2739",2025-03-07,"Binance","P2P",388,187,389
"2740",2025-03-07,"Binance","Spot Exchange",379,201,423
"2741",2025-03-07,"Binance","Staking",366,230,370
"2742",2025-03-07,"Binance","Wallet",345,193,429
"2743",2025-03-07,"Coinbase","Earn",408,195,370
"2744",2025-03-07,"Coinbase","NFT Marketplace",382,174,367
"2745",2025-03-07,"Coinbase","Pro",403,190,394
"2746",2025-03-07,"Coinbase","Spot Trading",400,207,370
"2747",2025-03-07,"Coinbase","Staking",390,194,391
"2748",2025-03-07,"Coinbase","Wallet",393,195,398
"2749",2025-03-07,"Meta","Facebook",449,182,369
"2750",2025-03-07,"Meta","Horizon Worlds",370,173,365
"2751",2025-03-07,"Meta","Instagram",422,216,404
"2752",2025-03-07,"Meta","Oculus Rift",395,176,388
"2753",2025-03-07,"Meta","Portal",360,194,358
"2754",2025-03-07,"Meta","WhatsApp",408,200,387
"2755",2025-03-07,"Nike","Air Max",370,195,383
"2756",2025-03-07,"Nike","Dri-FIT Apparel",400,216,382
"2757",2025-03-07,"Nike","Football Boots",404,207,416
"2758",2025-03-07,"Nike","Jordan",357,188,364
"2759",2025-03-07,"Nike","Nike+ App",350,206,405
"2760",2025-03-07,"Nike","Running Shoes",399,174,347
"2761",2025-03-07,"Nvidia","AI Chips",340,175,395
"2762",2025-03-07,"Nvidia","Cloud Gaming",412,218,415
"2763",2025-03-07,"Nvidia","DLSS Tech",375,207,431
"2764",2025-03-07,"Nvidia","GPU Drivers",374,199,362
"2765",2025-03-07,"Nvidia","RTX GPUs",384,188,412
"2766",2025-03-07,"Nvidia","RTX Laptops",383,192,414
"2767",2025-03-07,"Tesla","Model 3",392,210,395
"2768",2025-03-07,"Tesla","Model S",378,214,355
"2769",2025-03-07,"Tesla","Model X",438,192,381
"2770",2025-03-07,"Tesla","Model Y",370,201,373
"2771",2025-03-07,"Tesla","Powerwall",361,219,387
"2772",2025-03-07,"Tesla","Solar Roof",379,182,369
"2773",2025-03-08,"Apple","AirPods",375,188,367
"2774",2025-03-08,"Apple","App Store",382,198,376
"2775",2025-03-08,"Apple","Apple Watch",388,205,377
"2776",2025-03-08,"Apple","MacBook",344,228,361
"2777",2025-03-08,"Apple","iPad",408,208,393
"2778",2025-03-08,"Apple","iPhone",394,168,384
"2779",2025-03-08,"Binance","Futures",399,190,373
"2780",2025-03-08,"Binance","Margin Trading",381,198,431
"2781",2025-03-08,"Binance","P2P",391,191,396
"2782",2025-03-08,"Binance","Spot Exchange",410,208,330
"2783",2025-03-08,"Binance","Staking",373,190,430
"2784",2025-03-08,"Binance","Wallet",407,186,388
"2785",2025-03-08,"Coinbase","Earn",367,219,382
"2786",2025-03-08,"Coinbase","NFT Marketplace",393,191,378
"2787",2025-03-08,"Coinbase","Pro",408,210,401
"2788",2025-03-08,"Coinbase","Spot Trading",409,217,409
"2789",2025-03-08,"Coinbase","Staking",380,198,389
"2790",2025-03-08,"Coinbase","Wallet",404,207,378
"2791",2025-03-08,"Meta","Facebook",394,189,399
"2792",2025-03-08,"Meta","Horizon Worlds",421,192,373
"2793",2025-03-08,"Meta","Instagram",364,195,398
"2794",2025-03-08,"Meta","Oculus Rift",382,194,417
"2795",2025-03-08,"Meta","Portal",389,168,409
"2796",2025-03-08,"Meta","WhatsApp",384,198,404
"2797",2025-03-08,"Nike","Air Max",366,206,380
"2798",2025-03-08,"Nike","Dri-FIT Apparel",379,193,368
"2799",2025-03-08,"Nike","Football Boots",392,183,382
"2800",2025-03-08,"Nike","Jordan",374,205,400
"2801",2025-03-08,"Nike","Nike+ App",386,161,392
"2802",2025-03-08,"Nike","Running Shoes",388,198,400
"2803",2025-03-08,"Nvidia","AI Chips",384,200,394
"2804",2025-03-08,"Nvidia","Cloud Gaming",389,201,388
"2805",2025-03-08,"Nvidia","DLSS Tech",407,182,373
"2806",2025-03-08,"Nvidia","GPU Drivers",412,170,393
"2807",2025-03-08,"Nvidia","RTX GPUs",380,191,382
"2808",2025-03-08,"Nvidia","RTX Laptops",400,193,408
"2809",2025-03-08,"Tesla","Model 3",342,190,393
"2810",2025-03-08,"Tesla","Model S",423,201,353
"2811",2025-03-08,"Tesla","Model X",384,182,392
"2812",2025-03-08,"Tesla","Model Y",370,190,382
"2813",2025-03-08,"Tesla","Powerwall",379,187,357
"2814",2025-03-08,"Tesla","Solar Roof",373,175,382
"2815",2025-03-09,"Apple","AirPods",383,214,347
"2816",2025-03-09,"Apple","App Store",397,198,396
"2817",2025-03-09,"Apple","Apple Watch",367,184,395
"2818",2025-03-09,"Apple","MacBook",376,203,370
"2819",2025-03-09,"Apple","iPad",389,198,396
"2820",2025-03-09,"Apple","iPhone",395,188,379
"2821",2025-03-09,"Binance","Futures",392,189,344
"2822",2025-03-09,"Binance","Margin Trading",356,175,387
"2823",2025-03-09,"Binance","P2P",364,180,372
"2824",2025-03-09,"Binance","Spot Exchange",381,206,377
"2825",2025-03-09,"Binance","Staking",365,204,385
"2826",2025-03-09,"Binance","Wallet",380,177,391
"2827",2025-03-09,"Coinbase","Earn",383,197,375
"2828",2025-03-09,"Coinbase","NFT Marketplace",408,179,409
"2829",2025-03-09,"Coinbase","Pro",396,220,382
"2830",2025-03-09,"Coinbase","Spot Trading",417,196,382
"2831",2025-03-09,"Coinbase","Staking",409,215,412
"2832",2025-03-09,"Coinbase","Wallet",358,189,388
"2833",2025-03-09,"Meta","Facebook",387,174,395
"2834",2025-03-09,"Meta","Horizon Worlds",375,206,356
"2835",2025-03-09,"Meta","Instagram",397,197,352
"2836",2025-03-09,"Meta","Oculus Rift",397,181,401
"2837",2025-03-09,"Meta","Portal",356,191,390
"2838",2025-03-09,"Meta","WhatsApp",399,192,387
"2839",2025-03-09,"Nike","Air Max",380,172,411
"2840",2025-03-09,"Nike","Dri-FIT Apparel",402,195,392
"2841",2025-03-09,"Nike","Football Boots",393,173,393
"2842",2025-03-09,"Nike","Jordan",376,174,380
"2843",2025-03-09,"Nike","Nike+ App",361,182,383
"2844",2025-03-09,"Nike","Running Shoes",417,164,370
"2845",2025-03-09,"Nvidia","AI Chips",421,171,406
"2846",2025-03-09,"Nvidia","Cloud Gaming",404,201,370
"2847",2025-03-09,"Nvidia","DLSS Tech",374,198,377
"2848",2025-03-09,"Nvidia","GPU Drivers",345,201,389
"2849",2025-03-09,"Nvidia","RTX GPUs",370,183,416
"2850",2025-03-09,"Nvidia","RTX Laptops",370,166,371
"2851",2025-03-09,"Tesla","Model 3",362,197,399
"2852",2025-03-09,"Tesla","Model S",364,187,364
"2853",2025-03-09,"Tesla","Model X",388,193,363
"2854",2025-03-09,"Tesla","Model Y",382,185,390
"2855",2025-03-09,"Tesla","Powerwall",397,189,398
"2856",2025-03-09,"Tesla","Solar Roof",396,175,388
"2857",2025-03-10,"Apple","AirPods",346,178,393
"2858",2025-03-10,"Apple","App Store",393,184,405
"2859",2025-03-10,"Apple","Apple Watch",384,184,355
"2860",2025-03-10,"Apple","MacBook",358,182,384
"2861",2025-03-10,"Apple","iPad",421,186,366
"2862",2025-03-10,"Apple","iPhone",400,186,380
"2863",2025-03-10,"Binance","Futures",397,192,364
"2864",2025-03-10,"Binance","Margin Trading",422,187,389
"2865",2025-03-10,"Binance","P2P",377,189,386
"2866",2025-03-10,"Binance","Spot Exchange",359,216,378
"2867",2025-03-10,"Binance","Staking",374,204,397
"2868",2025-03-10,"Binance","Wallet",397,182,380
"2869",2025-03-10,"Coinbase","Earn",427,187,388
"2870",2025-03-10,"Coinbase","NFT Marketplace",379,181,355
"2871",2025-03-10,"Coinbase","Pro",395,187,380
"2872",2025-03-10,"Coinbase","Spot Trading",371,211,410
"2873",2025-03-10,"Coinbase","Staking",386,175,393
"2874",2025-03-10,"Coinbase","Wallet",383,190,390
"2875",2025-03-10,"Meta","Facebook",411,197,365
"2876",2025-03-10,"Meta","Horizon Worlds",374,195,371
"2877",2025-03-10,"Meta","Instagram",313,170,387
"2878",2025-03-10,"Meta","Oculus Rift",391,194,384
"2879",2025-03-10,"Meta","Portal",390,184,373
"2880",2025-03-10,"Meta","WhatsApp",341,209,368
"2881",2025-03-10,"Nike","Air Max",412,212,362
"2882",2025-03-10,"Nike","Dri-FIT Apparel",360,205,367
"2883",2025-03-10,"Nike","Football Boots",389,191,374
"2884",2025-03-10,"Nike","Jordan",370,179,385
"2885",2025-03-10,"Nike","Nike+ App",367,162,356
"2886",2025-03-10,"Nike","Running Shoes",379,177,389
"2887",2025-03-10,"Nvidia","AI Chips",378,191,369
"2888",2025-03-10,"Nvidia","Cloud Gaming",381,166,370
"2889",2025-03-10,"Nvidia","DLSS Tech",379,202,378
"2890",2025-03-10,"Nvidia","GPU Drivers",360,218,404
"2891",2025-03-10,"Nvidia","RTX GPUs",400,163,391
"2892",2025-03-10,"Nvidia","RTX Laptops",373,198,369
"2893",2025-03-10,"Tesla","Model 3",399,202,390
"2894",2025-03-10,"Tesla","Model S",386,178,399
"2895",2025-03-10,"Tesla","Model X",354,207,371
"2896",2025-03-10,"Tesla","Model Y",369,192,387
"2897",2025-03-10,"Tesla","Powerwall",348,196,392
"2898",2025-03-10,"Tesla","Solar Roof",352,183,417
"2899",2025-03-11,"Apple","AirPods",394,177,391
"2900",2025-03-11,"Apple","App Store",377,192,382
"2901",2025-03-11,"Apple","Apple Watch",339,222,371
"2902",2025-03-11,"Apple","MacBook",405,207,399
"2903",2025-03-11,"Apple","iPad",417,193,381
"2904",2025-03-11,"Apple","iPhone",378,178,368
"2905",2025-03-11,"Binance","Futures",419,208,382
"2906",2025-03-11,"Binance","Margin Trading",402,201,369
"2907",2025-03-11,"Binance","P2P",399,199,392
"2908",2025-03-11,"Binance","Spot Exchange",372,181,384
"2909",2025-03-11,"Binance","Staking",378,186,398
"2910",2025-03-11,"Binance","Wallet",367,184,423
"2911",2025-03-11,"Coinbase","Earn",374,178,410
"2912",2025-03-11,"Coinbase","NFT Marketplace",403,218,350
"2913",2025-03-11,"Coinbase","Pro",353,197,367
"2914",2025-03-11,"Coinbase","Spot Trading",405,181,409
"2915",2025-03-11,"Coinbase","Staking",365,217,379
"2916",2025-03-11,"Coinbase","Wallet",383,179,364
"2917",2025-03-11,"Meta","Facebook",382,190,351
"2918",2025-03-11,"Meta","Horizon Worlds",363,174,389
"2919",2025-03-11,"Meta","Instagram",413,185,384
"2920",2025-03-11,"Meta","Oculus Rift",383,204,381
"2921",2025-03-11,"Meta","Portal",402,176,394
"2922",2025-03-11,"Meta","WhatsApp",407,171,376
"2923",2025-03-11,"Nike","Air Max",382,209,394
"2924",2025-03-11,"Nike","Dri-FIT Apparel",385,201,370
"2925",2025-03-11,"Nike","Football Boots",363,208,398
"2926",2025-03-11,"Nike","Jordan",420,178,388
"2927",2025-03-11,"Nike","Nike+ App",362,199,405
"2928",2025-03-11,"Nike","Running Shoes",405,203,381
"2929",2025-03-11,"Nvidia","AI Chips",370,196,374
"2930",2025-03-11,"Nvidia","Cloud Gaming",365,189,411
"2931",2025-03-11,"Nvidia","DLSS Tech",393,188,380
"2932",2025-03-11,"Nvidia","GPU Drivers",386,200,378
"2933",2025-03-11,"Nvidia","RTX GPUs",351,213,372
"2934",2025-03-11,"Nvidia","RTX Laptops",371,210,376
"2935",2025-03-11,"Tesla","Model 3",395,205,371
"2936",2025-03-11,"Tesla","Model S",375,192,367
"2937",2025-03-11,"Tesla","Model X",394,186,349
"2938",2025-03-11,"Tesla","Model Y",383,176,395
"2939",2025-03-11,"Tesla","Powerwall",398,186,361
"2940",2025-03-11,"Tesla","Solar Roof",384,186,370
"2941",2025-03-12,"Apple","AirPods",399,197,374
"2942",2025-03-12,"Apple","App Store",418,207,368
"2943",2025-03-12,"Apple","Apple Watch",383,200,385
"2944",2025-03-12,"Apple","MacBook",367,201,385
"2945",2025-03-12,"Apple","iPad",375,197,354
"2946",2025-03-12,"Apple","iPhone",395,217,393
"2947",2025-03-12,"Binance","Futures",399,185,413
"2948",2025-03-12,"Binance","Margin Trading",359,201,396
"2949",2025-03-12,"Binance","P2P",389,186,397
"2950",2025-03-12,"Binance","Spot Exchange",364,198,382
"2951",2025-03-12,"Binance","Staking",414,188,426
"2952",2025-03-12,"Binance","Wallet",341,211,383
"2953",2025-03-12,"Coinbase","Earn",394,190,371
"2954",2025-03-12,"Coinbase","NFT Marketplace",385,187,377
"2955",2025-03-12,"Coinbase","Pro",362,193,385
"2956",2025-03-12,"Coinbase","Spot Trading",414,188,386
"2957",2025-03-12,"Coinbase","Staking",350,221,385
"2958",2025-03-12,"Coinbase","Wallet",375,202,385
"2959",2025-03-12,"Meta","Facebook",355,193,378
"2960",2025-03-12,"Meta","Horizon Worlds",361,199,374
"2961",2025-03-12,"Meta","Instagram",396,197,360
"2962",2025-03-12,"Meta","Oculus Rift",386,200,351
"2963",2025-03-12,"Meta","Portal",381,202,385
"2964",2025-03-12,"Meta","WhatsApp",391,182,389
"2965",2025-03-12,"Nike","Air Max",391,177,378
"2966",2025-03-12,"Nike","Dri-FIT Apparel",385,193,375
"2967",2025-03-12,"Nike","Football Boots",424,206,375
"2968",2025-03-12,"Nike","Jordan",421,203,387
"2969",2025-03-12,"Nike","Nike+ App",390,190,326
"2970",2025-03-12,"Nike","Running Shoes",398,175,404
"2971",2025-03-12,"Nvidia","AI Chips",414,171,403
"2972",2025-03-12,"Nvidia","Cloud Gaming",369,185,400
"2973",2025-03-12,"Nvidia","DLSS Tech",368,189,389
"2974",2025-03-12,"Nvidia","GPU Drivers",415,203,385
"2975",2025-03-12,"Nvidia","RTX GPUs",389,171,347
"2976",2025-03-12,"Nvidia","RTX Laptops",370,182,385
"2977",2025-03-12,"Tesla","Model 3",333,178,394
"2978",2025-03-12,"Tesla","Model S",359,194,367
"2979",2025-03-12,"Tesla","Model X",406,211,380
"2980",2025-03-12,"Tesla","Model Y",381,182,388
"2981",2025-03-12,"Tesla","Powerwall",409,191,410
"2982",2025-03-12,"Tesla","Solar Roof",423,200,406
"2983",2025-03-13,"Apple","AirPods",368,192,396
"2984",2025-03-13,"Apple","App Store",390,219,388
"2985",2025-03-13,"Apple","Apple Watch",374,207,394
"2986",2025-03-13,"Apple","MacBook",413,219,393
"2987",2025-03-13,"Apple","iPad",376,207,393
"2988",2025-03-13,"Apple","iPhone",403,184,384
"2989",2025-03-13,"Binance","Futures",389,187,404
"2990",2025-03-13,"Binance","Margin Trading",350,185,364
"2991",2025-03-13,"Binance","P2P",349,172,413
"2992",2025-03-13,"Binance","Spot Exchange",430,186,396
"2993",2025-03-13,"Binance","Staking",393,199,413
"2994",2025-03-13,"Binance","Wallet",375,214,411
"2995",2025-03-13,"Coinbase","Earn",378,195,402
"2996",2025-03-13,"Coinbase","NFT Marketplace",376,177,373
"2997",2025-03-13,"Coinbase","Pro",404,214,369
"2998",2025-03-13,"Coinbase","Spot Trading",371,214,400
"2999",2025-03-13,"Coinbase","Staking",407,191,371
"3000",2025-03-13,"Coinbase","Wallet",391,161,418
"3001",2025-03-13,"Meta","Facebook",384,180,355
"3002",2025-03-13,"Meta","Horizon Worlds",370,195,381
"3003",2025-03-13,"Meta","Instagram",380,209,375
"3004",2025-03-13,"Meta","Oculus Rift",376,184,364
"3005",2025-03-13,"Meta","Portal",398,184,364
"3006",2025-03-13,"Meta","WhatsApp",390,183,381
"3007",2025-03-13,"Nike","Air Max",387,216,410
"3008",2025-03-13,"Nike","Dri-FIT Apparel",430,188,380
"3009",2025-03-13,"Nike","Football Boots",399,197,393
"3010",2025-03-13,"Nike","Jordan",430,183,355
"3011",2025-03-13,"Nike","Nike+ App",374,178,385
"3012",2025-03-13,"Nike","Running Shoes",374,194,400
"3013",2025-03-13,"Nvidia","AI Chips",399,213,362
"3014",2025-03-13,"Nvidia","Cloud Gaming",379,186,407
"3015",2025-03-13,"Nvidia","DLSS Tech",432,209,355
"3016",2025-03-13,"Nvidia","GPU Drivers",384,183,376
"3017",2025-03-13,"Nvidia","RTX GPUs",404,190,369
"3018",2025-03-13,"Nvidia","RTX Laptops",431,199,367
"3019",2025-03-13,"Tesla","Model 3",359,178,397
"3020",2025-03-13,"Tesla","Model S",394,201,360
"3021",2025-03-13,"Tesla","Model X",390,193,388
"3022",2025-03-13,"Tesla","Model Y",361,185,406
"3023",2025-03-13,"Tesla","Powerwall",383,197,367
"3024",2025-03-13,"Tesla","Solar Roof",376,204,433
"3025",2025-03-14,"Apple","AirPods",355,194,417
"3026",2025-03-14,"Apple","App Store",404,185,402
"3027",2025-03-14,"Apple","Apple Watch",397,213,362
"3028",2025-03-14,"Apple","MacBook",388,178,389
"3029",2025-03-14,"Apple","iPad",406,201,384
"3030",2025-03-14,"Apple","iPhone",356,205,386
"3031",2025-03-14,"Binance","Futures",391,201,391
"3032",2025-03-14,"Binance","Margin Trading",403,194,397
"3033",2025-03-14,"Binance","P2P",379,190,374
"3034",2025-03-14,"Binance","Spot Exchange",379,211,365
"3035",2025-03-14,"Binance","Staking",373,177,386
"3036",2025-03-14,"Binance","Wallet",352,192,368
"3037",2025-03-14,"Coinbase","Earn",374,168,385
"3038",2025-03-14,"Coinbase","NFT Marketplace",377,212,371
"3039",2025-03-14,"Coinbase","Pro",407,181,373
"3040",2025-03-14,"Coinbase","Spot Trading",346,175,380
"3041",2025-03-14,"Coinbase","Staking",368,186,384
"3042",2025-03-14,"Coinbase","Wallet",378,162,378
"3043",2025-03-14,"Meta","Facebook",394,210,357
"3044",2025-03-14,"Meta","Horizon Worlds",353,215,408
"3045",2025-03-14,"Meta","Instagram",390,205,367
"3046",2025-03-14,"Meta","Oculus Rift",388,197,349
"3047",2025-03-14,"Meta","Portal",372,199,348
"3048",2025-03-14,"Meta","WhatsApp",384,143,397
"3049",2025-03-14,"Nike","Air Max",348,192,397
"3050",2025-03-14,"Nike","Dri-FIT Apparel",368,206,404
"3051",2025-03-14,"Nike","Football Boots",373,193,378
"3052",2025-03-14,"Nike","Jordan",380,180,364
"3053",2025-03-14,"Nike","Nike+ App",379,180,386
"3054",2025-03-14,"Nike","Running Shoes",390,173,372
"3055",2025-03-14,"Nvidia","AI Chips",370,188,392
"3056",2025-03-14,"Nvidia","Cloud Gaming",406,182,364
"3057",2025-03-14,"Nvidia","DLSS Tech",361,200,381
"3058",2025-03-14,"Nvidia","GPU Drivers",366,182,344
"3059",2025-03-14,"Nvidia","RTX GPUs",389,196,417
"3060",2025-03-14,"Nvidia","RTX Laptops",395,209,355
"3061",2025-03-14,"Tesla","Model 3",362,246,402
"3062",2025-03-14,"Tesla","Model S",374,194,360
"3063",2025-03-14,"Tesla","Model X",434,188,364
"3064",2025-03-14,"Tesla","Model Y",376,192,350
"3065",2025-03-14,"Tesla","Powerwall",388,204,378
"3066",2025-03-14,"Tesla","Solar Roof",336,190,385
"3067",2025-03-15,"Apple","AirPods",373,181,411
"3068",2025-03-15,"Apple","App Store",420,183,404
"3069",2025-03-15,"Apple","Apple Watch",420,185,371
"3070",2025-03-15,"Apple","MacBook",369,187,370
"3071",2025-03-15,"Apple","iPad",387,193,346
"3072",2025-03-15,"Apple","iPhone",401,201,372
"3073",2025-03-15,"Binance","Futures",423,163,440
"3074",2025-03-15,"Binance","Margin Trading",380,184,364
"3075",2025-03-15,"Binance","P2P",399,202,375
"3076",2025-03-15,"Binance","Spot Exchange",382,192,396
"3077",2025-03-15,"Binance","Staking",390,173,368
"3078",2025-03-15,"Binance","Wallet",384,177,385
"3079",2025-03-15,"Coinbase","Earn",363,187,378
"3080",2025-03-15,"Coinbase","NFT Marketplace",404,173,387
"3081",2025-03-15,"Coinbase","Pro",377,188,387
"3082",2025-03-15,"Coinbase","Spot Trading",396,190,404
"3083",2025-03-15,"Coinbase","Staking",399,202,427
"3084",2025-03-15,"Coinbase","Wallet",365,192,392
"3085",2025-03-15,"Meta","Facebook",398,191,374
"3086",2025-03-15,"Meta","Horizon Worlds",346,185,414
"3087",2025-03-15,"Meta","Instagram",396,213,350
"3088",2025-03-15,"Meta","Oculus Rift",400,189,368
"3089",2025-03-15,"Meta","Portal",390,201,411
"3090",2025-03-15,"Meta","WhatsApp",356,205,386
"3091",2025-03-15,"Nike","Air Max",390,182,390
"3092",2025-03-15,"Nike","Dri-FIT Apparel",377,181,409
"3093",2025-03-15,"Nike","Football Boots",389,205,362
"3094",2025-03-15,"Nike","Jordan",397,187,411
"3095",2025-03-15,"Nike","Nike+ App",379,194,381
"3096",2025-03-15,"Nike","Running Shoes",402,209,347
"3097",2025-03-15,"Nvidia","AI Chips",410,172,360
"3098",2025-03-15,"Nvidia","Cloud Gaming",404,222,396
"3099",2025-03-15,"Nvidia","DLSS Tech",396,202,383
"3100",2025-03-15,"Nvidia","GPU Drivers",385,186,366
"3101",2025-03-15,"Nvidia","RTX GPUs",409,198,389
"3102",2025-03-15,"Nvidia","RTX Laptops",403,206,384
"3103",2025-03-15,"Tesla","Model 3",412,224,378
"3104",2025-03-15,"Tesla","Model S",413,202,383
"3105",2025-03-15,"Tesla","Model X",400,198,414
"3106",2025-03-15,"Tesla","Model Y",398,205,388
"3107",2025-03-15,"Tesla","Powerwall",352,176,396
"3108",2025-03-15,"Tesla","Solar Roof",383,208,405
"3109",2025-03-16,"Apple","AirPods",395,199,388
